Tipo de Incidencia;Prioridad;Campo personalizado (Prioridad SD);Clave de incidencia;ID de la incidencia;Resumen;Campo personalizado (Tipo de atención SD);Informador;Creada;Campo personalizado (Aplicativo);Campo personalizado (Área);Estado;Responsable;Actualizada;Campo personalizado (Clasificación);Campo personalizado (Atendido por);Campo personalizado (Especialista);Resolución;Campo personalizado (Tipo de Cliente);Resuelta;Campo personalizado (Producto SD);Campo personalizado (Fecha Cerrado);Campo personalizado (Fecha de Aprobación a Cliente)
Incidente;Baja;999;SD-75220;270201;NOA PARECE LOS DOCUMENTOS DE INCLUSION // 6000031976 // RUC 20555943840 - PERUANA DE ENERGIA E HIDROCARBUROS S.A.C.;CIERRE DEL TICKET;msotelo;28/10/2025 14:45;Plataforma Digital -> PD - Vida Ley;;Cerrado;soportedigital;4/12/2025 12:58;Solicitud;Service Desk 2;soportedigital;Terminado;;4/12/2025 12:58;Vida Ley;;
Incidente;Baja;999;SD-77221;280558;VIDA LEY_NO FIGURAN DOCUMENTOS;CIERRE DEL TICKET;sgarciac;4/12/2025 12:02;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;5/12/2025 15:05;Solicitud;Service Desk 2;soportedigital;Terminado;;5/12/2025 15:05;Vida Ley;;
Incidente;Baja;999;SD-75443;271348;INCLUSION VL // RUC 20509859541 - V & J INGENIERIA Y CONSTRUCCION S.A. - V & J I C S.A.;CIERRE DEL TICKET;msotelo;31/10/2025 16:27;Plataforma Digital -> PD - Vida Ley;;Cerrado;msotelo;31/10/2025 16:51;Solicitud;Service Desk - Gestión;soportedigital;Terminado;;31/10/2025 16:51;Vida Ley;;
Incidente;Baja;999;SD-75070;269286;NO FIGURAN LAS COTIZACIONES VL EN LA PDIGITAL;CIERRE DEL TICKET;msotelo;24/10/2025 10:54;Plataforma Digital -> PD - Vida Ley;;Cerrado;msotelo;28/10/2025 11:06;Solicitud;Service Desk 2;soportedigital;Terminado;;28/10/2025 11:06;Vida Ley;;
Incidente;Baja;999;SD-74812;268076;muy urgente - paga no genera renovacion  600011527;CIERRE DEL TICKET;msialer;20/10/2025 13:12;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;msialer;20/10/2025 18:51;Solicitud;Service Desk - Gestión;soportedigital;Terminado;Privado;20/10/2025 18:51;Vida Ley;;
Incidente;Baja;999;SD-78278;285763;VL - NO SE PUEDE EXCLUIR;CIERRE DEL TICKET;mcalloapaza;2/01/2026 10:27;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;2/01/2026 16:14;Solicitud;Service Desk 2;soportedigital;Terminado;;2/01/2026 16:14;Vida Ley;;
Incidente;Baja;999;SD-75264;270464;NO SE VISUALIZA MOVIMIENTO DE INCLUSION DE  POLIZA VIDA LEY;CIERRE DEL TICKET;mpalacios;29/10/2025 10:51;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mpalacios;29/10/2025 12:35;Solicitud;Service Desk 3;soportedigital;Terminado;Privado;29/10/2025 12:35;Vida Ley;;
Incidente;Baja;999;SD-79989;292584;ERROR AL EXCLUIR / CEP CASTILLO ENCANTADO E.I.R.L.;CIERRE DEL TICKET;lchavez;6/02/2026 00:09;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;lchavez;10/02/2026 10:37;Solicitud;Service Desk 6;soportedigital;Terminado;Privado;10/02/2026 10:37;Vida Ley;;
Incidente;Baja;999;SD-75533;271662;No se visualiza la renovación VL ;CIERRE DEL TICKET;jhinostroza;3/11/2025 14:24;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;3/11/2025 17:36;Solicitud;Service Desk 2;soportedigital;Terminado;;3/11/2025 17:22;Vida Ley;;
Incidente;Baja;999;SD-77721;283303;NO FIGURA SLIP DE COTIZACIÓN - RUC: 20601933307;CIERRE DEL TICKET;jleandro;17/12/2025 17:44;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jleandro;18/12/2025 10:46;Solicitud;Service Desk 2;soportedigital;Terminado;;18/12/2025 10:45;Vida Ley;;
Incidente;Baja;999;SD-76389;276105;URGENTE SE EMITIO POLIZA VIDA LEY Y NO GENERA NRO DE POLIZA;CIERRE DEL TICKET;jlandauro;18/11/2025 17:41;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jlandauro;18/11/2025 17:54;Solicitud;Service Desk - Gestión;soportedigital;Terminado;Privado;18/11/2025 17:54;Vida Ley;;
Incidente;Baja;999;SD-75792;272933;Refacturación 6000033101 F014-00096310;CIERRE DEL TICKET;ivillegas;6/11/2025 18:27;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ivillegas;17/11/2025 09:42;Solicitud;Service Desk - Gestión;soportedigital;Terminado;;7/11/2025 11:00;Vida Ley;;
Incidente;Baja;999;SD-76284;275592;"VIDA LEY_ NO APARECE MOVIMIENTO DE INCLUSIÓN COTI 111548	";CIERRE DEL TICKET;csotelo;17/11/2025 14:39;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;22/11/2025 02:00;Solicitud;Service Desk 3;soportedigital;Terminado;;22/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-79470;290449;tramite 83480 ;CIERRE DEL TICKET;ccortez;27/01/2026 16:28;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;29/01/2026 10:54;Solicitud;Service Desk 2;soportedigital;Terminado;;29/01/2026 10:54;Vida Ley;;
Incidente;Baja;999;SD-77956;284316;Emisión de la cotización 150655 ;CIERRE DEL TICKET;ccortez;23/12/2025 11:31;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;24/12/2025 11:47;Solicitud;Service Desk 2;soportedigital;Terminado;;24/12/2025 11:47;Vida Ley;;
Incidente;Baja;999;SD-77121;279959;FACTURACION INCLUSIONES ESTADO ;CIERRE DEL TICKET;ccortez;2/12/2025 16:43;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;3/12/2025 12:24;Solicitud;Service Desk 2;soportedigital;Terminado;Estado;3/12/2025 12:24;Vida Ley;;
Incidente;Baja;999;SD-76941;278979;ERRORES VLC ;CIERRE DEL TICKET;ccortez;28/11/2025 11:51;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;28/11/2025 17:39;Solicitud;Service Desk 2;soportedigital;Terminado;;28/11/2025 17:39;Vida Ley;;
Incidente;Baja;999;SD-76062;274233;INFORMACION POLIZA 6000026265 ;CIERRE DEL TICKET;ccortez;12/11/2025 09:24;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;14/11/2025 09:41;Solicitud;Service Desk 3;soportedigital;Terminado;;14/11/2025 09:41;Vida Ley;;
Incidente;Baja;5;SD-75981;273902;poliza 6000027916;CIERRE DEL TICKET;ccortez;11/11/2025 11:40;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;14/11/2025 15:45;Solicitud;Service Desk - Gestión;soportedigital;Terminado;;14/11/2025 15:45;Vida Ley;;
Incidente;Baja;999;SD-75099;269388;TRAMITE 80327;CIERRE DEL TICKET;ccortez;24/10/2025 14:33;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;31/10/2025 16:33;Solicitud;Service Desk 2;soportedigital;Terminado;;31/10/2025 16:33;Vida Ley;;
Solicitud;Baja;1;SD-80593;295277;REFACTURAR F005-86855;CIERRE DEL TICKET;ccortez;20/02/2026 12:14;Plataforma Digital -> PD - Vida Ley;Operaciones;Terminado;soportedigital;20/02/2026 15:15;Solicitud;Service Desk - Gestión;soportedigital;Listo;;20/02/2026 15:15;Vida Ley;;
Solicitud;Baja;999;SD-80364;294208;ANUALR ESTIMADOS;CIERRE DEL TICKET;ccortez;16/02/2026 09:28;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;20/02/2026 01:00;Solicitud;Service Desk - Gestión;soportedigital;Listo;;16/02/2026 11:14;Vida Ley;;
Solicitud;Baja;;SD-80168;293358;Renovación póliza VL 6000027544 vigencia 08.02 al 07.03.2026;CIERRE DEL TICKET;ccortez;10/02/2026 16:11;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;17/02/2026 01:00;Solicitud;Service Desk 2;soportedigital;Listo;;12/02/2026 10:49;Vida Ley;;
Incidente;Baja;999;SD-78898;288070;Error en la fecha de exlcusión VL;CONSULTA DE CLIENTE;ssanchez;14/01/2026 14:31;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ssanchez;19/01/2026 17:11;Solicitud;Service Desk 3;soportedigital;Terminado;;19/01/2026 17:11;Vida Ley;;
Incidente;Baja;999;SD-77349;281307;VIDA LEY / PÓLIZA 6000012910 - COTIZACIÓN 46746 - PERU MASIVO S.A.;CONSULTA DE CLIENTE;ssanchez;10/12/2025 10:46;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ssanchez;11/12/2025 13:49;Solicitud;Service Desk 3;soportedigital;Terminado;;11/12/2025 13:49;Vida Ley;;
Incidente;Baja;999;SD-79618;291051;VL - COTIZACIÓN SIGUE PENDIENTE DE AUTORIZAR;CONSULTA DE CLIENTE;mcalloapaza;29/01/2026 19:06;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;30/01/2026 12:43;Solicitud;Service Desk 2;soportedigital;Terminado;;30/01/2026 12:43;Vida Ley;;
Incidente;Baja;999;SD-78529;286583;ANULAR O VERIFICAR MOTIVMIENTO / PRORETORNO S.A.C.;CONSULTA DE CLIENTE;lchavez;6/01/2026 23:47;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;lchavez;22/01/2026 13:21;Solicitud;Service Desk 5;soportedigital;Terminado;;9/01/2026 17:34;Vida Ley;;
Incidente;Baja;999;SD-74976;268757;NO SE EMITIERON DOCUMENTOS VIDA LEY - PÓLIZA: 6000033316;CONSULTA DE CLIENTE;jleandro;22/10/2025 13:14;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jleandro;24/10/2025 12:53;Solicitud;Service Desk - Gestión;soportedigital;Terminado;;24/10/2025 12:53;Vida Ley;;
Incidente;Baja;999;SD-74820;268088;MUY URGENTE - CLIENTE NO PUEDE PAGAR POLIZA VIDA LEY POR CUENTAS RECAUDADORAS;CONSULTA DE CLIENTE;jlandauro;20/10/2025 13:51;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jlandauro;21/10/2025 16:46;Solicitud;Service Desk - Gestión;soportedigital;Terminado;Privado;21/10/2025 16:46;Vida Ley;;
Incidente;Baja;999;SD-75060;269254;VIDA LEY_ CONSULTA FUNCIONALIDAD;CONSULTA DE CLIENTE;csotelo;24/10/2025 09:49;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;30/10/2025 11:22;Solicitud;Squad - Mesa Ongoing;soportedigital;Terminado;;30/10/2025 11:22;Vida Ley;;
Incidente;Baja;999;SD-79070;288874;REVISAR REASEGUROS VL URGENTE CIERRE;CONSULTA DE CLIENTE;ccortez;19/01/2026 16:22;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;23/01/2026 11:55;Solicitud;Squad - Mesa Vida Ley;soportedigital;Terminado;;23/01/2026 11:55;Vida Ley;;
Incidente;Baja;999;SD-77177;280313;Correción de constancia Vida Ley / GINAMAR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - GINAMAR E.I.R.L.;CONSULTA DE CLIENTE;aricalde;3/12/2025 16:34;Plataforma Digital -> PD - Vida Ley;Soluciones de Clientes;Cerrado;aricalde;9/12/2025 02:02;Solicitud;Service Desk 4;soportedigital;Terminado;;9/12/2025 02:02;Vida Ley;;
Incidente;Baja;999;SD-79884;292126;Revisión de comisiones VL / CONSEJEROS Y CORREDORES DE SEGUROS S.A.;CORRECCIÓN DE COMISIONES;aricalde;4/02/2026 13:16;Plataforma Digital -> PD - Vida Ley;Soluciones de Clientes;Cerrado;aricalde;15/02/2026 00:30;Solicitud;Service Desk 2;soportedigital;Terminado;Privado;15/02/2026 00:30;Vida Ley;;
Incidente;Baja;999;SD-76442;276330;No se visualizan comisiones VIda Ley en PD/ CONSEJEROS Y CORREDORES DE SEGUROS S.A.;CORRECCIÓN DE COMISIONES;aricalde;19/11/2025 12:38;Plataforma Digital -> PD - Vida Ley;Soluciones de Clientes;Cerrado;aricalde;2/12/2025 10:17;Solicitud;Service Desk 2;soportedigital;Terminado;;2/12/2025 10:17;Vida Ley;;
Incidente;Baja;999;SD-74555;266955;VL - NO SALE CORRECTAMENTE EL TOPE DE LEY;CORRECCIÓN DE DATOS;mcalloapaza;14/10/2025 19:27;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;27/10/2025 14:55;Solicitud;Squad - Mesa Eficiencia Operativa;soportedigital;Terminado;;20/10/2025 02:01;Vida Ley;;
Incidente;Baja;999;SD-79564;290842;SVL-254;CORRECCIÓN DE DATOS;ccortez;29/01/2026 09:43;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;13/02/2026 17:15;Solicitud;Squad - Mesa Ongoing;soportedigital;Terminado;;3/02/2026 08:48;Vida Ley;;
Incidente;Baja;999;SD-75812;273010;poliza 6000033092;CORRECCIÓN DE DATOS;ccortez;7/11/2025 10:10;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;10/11/2025 17:11;Solicitud;Service Desk 2;soportedigital;Terminado;;10/11/2025 17:11;Vida Ley;;
Incidente;Baja;999;SD-75734;272661;tramite 80616;CORRECCIÓN DE DATOS;ccortez;6/11/2025 10:26;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;10/11/2025 10:12;Solicitud;Service Desk 3;soportedigital;Terminado;;7/11/2025 13:26;Vida Ley;;
Incidente;Baja;999;SD-77297;280916;CODIGO PAGO MONTO ERRADO;CORRECCIÓN DE DATOS;jlandauro;5/12/2025 11:27;Cotizador -> Vida Ley;Comercial Masivos;Cerrado;jlandauro;12/01/2026 17:51;Solicitud;Squad - Mesa Ongoing;soportedigital;Terminado;Privado;12/12/2025 09:59;Vida Ley;;
Incidente;Baja;999;SD-79016;288577;ERROR PD CANAL ;CORRECCIÓN DE INFORMACIÓN DE ASEGURADO;ccortez;16/01/2026 13:48;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;25/01/2026 00:30;Solicitud;Service Desk 3;soportedigital;Terminado;;25/01/2026 00:30;Vida Ley;;
Incidente;Baja;999;SD-75398;271153;CIERRE PF SU APOYO CON LA MODIFICACION 6000010612;CORRECCIÓN DE INFORMACIÓN DE ASEGURADO;ccortez;31/10/2025 09:36;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;4/11/2025 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;;4/11/2025 02:00;Vida Ley;;
Solicitud;Baja;999;SD-80539;294971;CORREGIR NRO DOC POLIZA 6000017130;CORRECCIÓN DE INFORMACIÓN DE ASEGURADO;ccortez;18/02/2026 17:57;Plataforma Digital -> PD - Vida Ley;Operaciones;Terminado;soportedigital;20/02/2026 12:20;Solicitud;Service Desk 2;soportedigital;Listo;;19/02/2026 10:13;Vida Ley;;
Solicitud;Baja;;SD-80170;293362;Póliza 6000000353 de Vida Ley;CORRECCIÓN DE INFORMACIÓN DE ASEGURADO;ccortez;10/02/2026 16:19;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;17/02/2026 01:00;Solicitud;Squad - Mesa Vida Ley;soportedigital;Listo;;13/02/2026 10:10;Vida Ley;;
Incidente;Baja;999;SD-78384;286067;Cambio de RMA -PD;CORRECCIÓN DE MONTO;scueva;5/01/2026 11:34;Plataforma Digital -> PD - Vida Ley;Técnica;Cerrado;scueva;6/01/2026 09:49;Solicitud;Service Desk 2;soportedigital;Terminado;;6/01/2026 09:49;Vida Ley;;
Incidente;Baja;999;SD-78052;284764;CORREGIR VLC -65640;CORRECCIÓN DE MONTO;ccortez;26/12/2025 11:44;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;30/12/2025 10:40;Solicitud;Service Desk 6;soportedigital;Terminado;;30/12/2025 10:40;Vida Ley;;
Incidente;Baja;999;SD-77687;283109;cambio en monto ESTADO ;CORRECCIÓN DE MONTO;ccortez;17/12/2025 11:41;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;19/12/2025 16:32;Solicitud;Service Desk 2;soportedigital;Terminado;;19/12/2025 16:32;Vida Ley;;
Incidente;Baja;8;SD-75371;271018;ESTADO URGENTE ENDOSO;CORRECCIÓN DE MONTO;ccortez;30/10/2025 16:19;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;8/11/2025 09:02;Solicitud;Service Desk 2;soportedigital;Terminado;;5/11/2025 17:51;Vida Ley;;
Incidente;Baja;999;SD-75257;270427;pf su apoyo con la correccion ;CORRECCIÓN DE MONTO;ccortez;29/10/2025 10:05;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;10/11/2025 00:30;Solicitud;Service Desk 2;soportedigital;Terminado;;10/11/2025 00:30;Vida Ley;;
Incidente;Baja;999;SD-75330;270792;No se puede incluir_VL;CORRECCIÓN DE PROCESO EN COTIZACIÓN;jlopeza;30/10/2025 09:55;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jlopeza;9/12/2025 14:08;Solicitud;Service Desk 3;soportedigital;Terminado;;30/10/2025 16:50;Vida Ley;;
Incidente;Baja;999;SD-78968;288380;VidaLey_Error en tasas;CORRECCIÓN DE TASAS;ssanchez;15/01/2026 17:46;Plataforma Digital -> PD - Vida Ley;;Cerrado;ssanchez;21/01/2026 14:01;Solicitud;Service Desk 3;soportedigital;Terminado;;21/01/2026 14:01;Vida Ley;;
Incidente;Baja;999;SD-78753;287480;no figuran tasas correctas;CORRECCIÓN DE TASAS;nhermosa;12/01/2026 10:41;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;nhermosa;22/01/2026 13:05;Solicitud;Squad - Mesa Vida Ley;soportedigital;Terminado;Privado;16/01/2026 18:16;Vida Ley;;
Incidente;Baja;999;SD-80134;293226;ERROR AL GENERAR EXCLUSIÒN / EMPRESA DE TRANSPORTES N&G SAC;CORRECCIÓN DE TASAS;lchavez;10/02/2026 10:58;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;lchavez;13/02/2026 15:17;Solicitud;Squad - Mesa Vida Ley;soportedigital;Terminado;Privado;12/02/2026 18:14;Vida Ley;;
Incidente;Baja;999;SD-78320;285875;NO se puede emitir cot 153153, a pesar que se hizo el cambio de agenciamiento;CORRECCIÓN EN AGENCIAMIENTO;ydioses;2/01/2026 15:43;Plataforma Digital -> PD - Vida Ley;;Cerrado;ydioses;19/01/2026 14:48;Solicitud;Service Desk 2;soportedigital;Terminado;;7/01/2026 16:43;Vida Ley;;
Incidente;Baja;999;SD-79886;292145;VIDA LEY_NO FIGURAN DOCUMENTOS;CORRECCIÓN EN AGENCIAMIENTO;sgarciac;4/02/2026 14:37;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;10/02/2026 10:46;Incidencia (error);Service Desk 6;soportedigital;Terminado;Privado;10/02/2026 10:46;Vida Ley;;
Incidente;Baja;999;SD-77063;279611;VIDA LEY_ CAMBIO DE AGENCIAMIENTO;CORRECCIÓN EN AGENCIAMIENTO;sgarciac;1/12/2025 17:30;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;3/12/2025 15:58;Solicitud;Service Desk 3;soportedigital;Terminado;;3/12/2025 15:58;Vida Ley;;
Incidente;Baja;999;SD-78561;286717;VL - PROBLEMAS DE AGENCIAMIENTO;CORRECCIÓN EN AGENCIAMIENTO;mcalloapaza;7/01/2026 13:12;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;19/01/2026 14:48;Solicitud;Service Desk 3;soportedigital;Terminado;;8/01/2026 18:22;Vida Ley;;
Incidente;Baja;999;SD-78496;286455;No se emitió poliza VL;CORRECCIÓN EN AGENCIAMIENTO;jhinostroza;6/01/2026 14:49;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;19/01/2026 14:48;Solicitud;Service Desk 2;soportedigital;Terminado;;7/01/2026 10:21;Vida Ley;;
Incidente;Baja;999;SD-78086;284942;Cambio de agenciamiento VL;CORRECCIÓN EN AGENCIAMIENTO;jhinostroza;29/12/2025 08:14;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;29/12/2025 13:07;Solicitud;Service Desk 4;soportedigital;Terminado;;29/12/2025 13:07;Vida Ley;;
Incidente;Baja;999;SD-76677;277609;no se modifico broker VL;CORRECCIÓN EN AGENCIAMIENTO;jhinostroza;24/11/2025 16:26;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;11/12/2025 12:33;Solicitud;Squad - Mesa Eficiencia Operativa;soportedigital;Terminado;;29/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-80540;294975;CLONE - tramite 84228;CORRECCIÓN EN AGENCIAMIENTO;ccortez;18/02/2026 18:13;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;19/02/2026 10:34;Incidencia (error);Service Desk 3;soportedigital;Terminado;;19/02/2026 10:34;Vida Ley;;
Incidente;Baja;999;SD-78899;288075;facturacion diciembre ;CORRECCIÓN EN AGENCIAMIENTO;ccortez;14/01/2026 14:51;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;19/01/2026 15:08;Solicitud;Service Desk 5;soportedigital;Terminado;;19/01/2026 12:08;Vida Ley;;
Incidente;Baja;999;SD-76119;274482;VL - NO PERMITE REVERSAR;CORRECCIÓN EN PROCESO DE REVERSO;mcalloapaza;12/11/2025 17:24;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;9/12/2025 14:08;Solicitud;Service Desk 3;soportedigital;Terminado;;17/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-79862;292025;VL 6000024564 ;CORRECCIÓN EN PROCESO DE REVERSO;ccortez;4/02/2026 10:16;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;16/02/2026 09:54;Incidencia (error);Service Desk 3;soportedigital;Terminado;;10/02/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78504;286483;VL- NO SE HAN  EMITIDO LOS DOCUMENTOS/ 6000036015 - CONSTRUCCIONES GENERALES HUANCA E.I.R.L.;DATO DE FECHA DE NACIMIENTO VACÍO EN RENIEC;mtocto;6/01/2026 15:52;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;19/01/2026 16:46;Solicitud;Service Desk 3;soportedigital;Terminado;Privado;7/01/2026 11:43;Vida Ley;;
Incidente;Baja;999;SD-77402;281599;Vida Ley_No figuran documentos;DEMORA EN NOTIFICACIÓN DEL PAGO DE LA PASARELA;ssanchez;10/12/2025 18:24;Plataforma Digital -> PD - Vida Ley;;Cerrado;ssanchez;16/12/2025 02:00;Solicitud;Service Desk 3;soportedigital;Terminado;;16/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-77401;281589;Vida Ley_No figuran movimientos;DEMORA EN NOTIFICACIÓN DEL PAGO DE LA PASARELA;ssanchez;10/12/2025 18:08;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ssanchez;16/12/2025 02:00;Solicitud;Service Desk 3;soportedigital;Terminado;;16/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-78316;285860;VL - NO SALE LOS DOCUMENTOS;DEMORA EN NOTIFICACIÓN DEL PAGO DE LA PASARELA;mcalloapaza;2/01/2026 15:07;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;27/01/2026 11:02;Solicitud;Service Desk 3;soportedigital;Terminado;;6/01/2026 09:50;Vida Ley;;
Incidente;Baja;999;SD-80186;293429;PD NO PERMITE GENERAR COTIZACIÓN VIDA LEY,  SALE AGENCIADO A BROKER, PESE A QUE TIENE POLIZA VENCIDA, 20601228492 - CONSORCIO DELY S.A.C.;DESCONOCIMIENTO DE USUARIO;zsanchez;10/02/2026 21:27;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;zsanchez;13/02/2026 14:25;Solicitud;Service Desk 2;soportedigital;Terminado;Privado;13/02/2026 14:25;Vida Ley;;
Incidente;Baja;999;SD-76350;275902;NO PUEDO GENERAR CIP DE PAGO VIDA LEY;DESCONOCIMIENTO DE USUARIO;zsanchez;18/11/2025 11:36;Plataforma Digital -> PD - Vida Ley;;Cerrado;zsanchez;25/11/2025 15:59;Solicitud;Service Desk 2;soportedigital;Terminado;;25/11/2025 15:59;Vida Ley;;
Incidente;Baja;999;SD-78798;287645;VidaLey_Error al descargar documentos;DESCONOCIMIENTO DE USUARIO;ssanchez;12/01/2026 16:36;Plataforma Digital -> PD - Vida Ley;;Cerrado;ssanchez;13/01/2026 12:21;Solicitud;Service Desk 3;soportedigital;Terminado;;13/01/2026 12:21;Vida Ley;;
Incidente;Baja;999;SD-76976;279153;Vida Ley_No aparecen documentos;DESCONOCIMIENTO DE USUARIO;ssanchez;28/11/2025 17:06;Plataforma Digital -> PD - Vida Ley;;Cerrado;ssanchez;1/12/2025 17:02;Solicitud;Service Desk 2;soportedigital;Terminado;;1/12/2025 17:02;Vida Ley;;
Incidente;Baja;999;SD-76962;279089;VIDA LEY_ NO SE PUEDE COTIZAR;DESCONOCIMIENTO DE USUARIO;sgarciac;28/11/2025 15:20;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;3/12/2025 12:27;Solicitud;Service Desk 2;soportedigital;Terminado;;3/12/2025 12:27;Vida Ley;;
Incidente;Baja;999;SD-76357;275925;VIDA LEY_NO FIGURAN DOCUMENTOS;DESCONOCIMIENTO DE USUARIO;sgarciac;18/11/2025 12:00;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;20/11/2025 12:49;Solicitud;Service Desk 3;soportedigital;Terminado;;19/11/2025 17:22;Vida Ley;;
Incidente;Baja;999;SD-75569;271844;"PD NO DEJA GENERAR NI CIP NI APLICAR NOTA DE CREDITO PARA EMITRI INCLUSION VL // RUC RUC 20601199328 	INVERSIONES FERGUZ S.A.C.";DESCONOCIMIENTO DE USUARIO;msotelo;3/11/2025 17:34;Plataforma Digital -> PD - Vida Ley;;Cerrado;msotelo;4/11/2025 11:33;Solicitud;Service Desk 3;soportedigital;Terminado;;4/11/2025 11:33;Vida Ley;;
Incidente;Baja;999;SD-76667;277572;VL - AGENCIAMIENTO ERRADO;DESCONOCIMIENTO DE USUARIO;mcalloapaza;24/11/2025 15:37;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;5/12/2025 15:07;Solicitud;Service Desk 3;soportedigital;Terminado;;5/12/2025 15:07;Vida Ley;;
Incidente;Baja;999;SD-78840;287828;VL- USAR LA NC / 6000001047 - INMOBILIARIA CHULUCANAS SAC;DESCONOCIMIENTO DE USUARIO;mtocto;13/01/2026 13:03;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;19/01/2026 02:00;Solicitud;Service Desk 3;soportedigital;Terminado;Privado;19/01/2026 02:00;Vida Ley;;
